provincia_id,departamento_id,a�o,mes,modelo,actividad,margen_bruto_($/ha),resultado_neto_($/ha),ingreso_neto_($/ha),gastos_directos_($/ha),costos_indirectos_($/ha),'eficiencia_stock_(\%)',producci�n_(kg/ha),'destete_(\%)',carga_(kg/ha)
14,98,2017,11,'pampeana subhumeda','ciclo completo',1191,801,1834,643,390,35,65,75,186
42,7,2017,11,'pampeana subhumeda','ciclo completo',1191,801,1834,643,390,35,65,75,186
42,21,2017,11,'pampeana subhumeda','ciclo completo',1191,801,1834,643,390,35,65,75,186
42,28,2017,11,'pampeana subhumeda',invernada,1020,-956,4340,3320,1976,53,260,?,492
42,56,2017,11,'pampeana subhumeda',invernada,1020,-956,4340,3320,1976,53,260,?,492
42,35,2017,11,'pampeana subhumeda',invernada,1020,-956,4340,3320,1976,53,260,?,492
42,105,2017,11,'pampeana subhumeda',invernada,1020,-956,4340,3320,1976,53,260,?,492
42,119,2017,11,'pampeana subhumeda',invernada,1020,-956,4340,3320,1976,53,260,?,492
42,126,2017,11,'pampeana subhumeda',invernada,1020,-956,4340,3320,1976,53,260,?,492
42,133,2017,11,'pampeana subhumeda',invernada,1020,-956,4340,3320,1976,53,260,?,492
42,147,2017,11,'pampeana subhumeda',invernada,1020,-956,4340,3320,1976,53,260,?,492
74,35,2017,11,'pampeana subhumeda','ciclo completo',1191,801,1834,643,390,35,65,75,186
74,42,2017,11,'pampeana subhumeda','ciclo completo',1191,801,1834,643,390,35,65,75,186
66,14,2017,11,salta,cria,303,39,473,170,263,24,17,55,71
66,21,2017,11,salta,cria,303,39,473,170,263,24,17,55,71
66,28,2017,11,salta,cria,303,39,473,170,263,24,17,55,71
66,35,2017,11,salta,cria,303,39,473,170,263,24,17,55,71
66,49,2017,11,salta,cria,303,39,473,170,263,24,17,55,71
66,56,2017,11,salta,cria,303,39,473,170,263,24,17,55,71
66,63,2017,11,salta,cria,303,39,473,170,263,24,17,55,71
66,77,2017,11,salta,cria,303,39,473,170,263,24,17,55,71
66,84,2017,11,salta,cria,303,39,473,170,263,24,17,55,71
66,91,2017,11,salta,cria,303,39,473,170,263,24,17,55,71
66,98,2017,11,salta,cria,303,39,473,170,263,24,17,55,71
66,140,2017,11,salta,cria,303,39,473,170,263,24,17,55,71
82,7,2017,11,'santa fe centro',invernada,1305,93,2537,1232,1213,39,125,?,322
82,21,2017,11,'santa fe centro',invernada,1305,93,2537,1232,1213,39,125,?,322
82,56,2017,11,'santa fe centro',invernada,1305,93,2537,1232,1213,39,125,?,322
82,63,2017,11,'santa fe centro',invernada,1305,93,2537,1232,1213,39,125,?,322
82,70,2017,11,'santa fe centro',invernada,1305,93,2537,1232,1213,39,125,?,322
82,84,2017,11,'santa fe centro',invernada,1305,93,2537,1232,1213,39,125,?,322
82,91,2017,11,'santa fe centro',invernada,1305,93,2537,1232,1213,39,125,?,322
82,105,2017,11,'santa fe centro',invernada,1305,93,2537,1232,1213,39,125,?,322
82,119,2017,11,'santa fe centro',invernada,1305,93,2537,1232,1213,39,125,?,322
82,126,2017,11,'santa fe centro',invernada,1305,93,2537,1232,1213,39,125,?,322
86,154,2017,11,'santa fe centro',invernada,1305,93,2537,1232,1213,39,125,?,322
86,7,2017,11,'santiago del estero',cria,538,111,773,235,427,27,27,60,101
86,21,2017,11,'santiago del estero',cria,538,111,773,235,427,27,27,60,101
86,28,2017,11,'santiago del estero',cria,538,111,773,235,427,27,27,60,101
86,42,2017,11,'santiago del estero',cria,538,111,773,235,427,27,27,60,101
86,49,2017,11,'santiago del estero',cria,538,111,773,235,427,27,27,60,101
86,63,2017,11,'santiago del estero',cria,538,111,773,235,427,27,27,60,101
86,70,2017,11,'santiago del estero',cria,538,111,773,235,427,27,27,60,101
86,84,2017,11,'santiago del estero',cria,538,111,773,235,427,27,27,60,101
86,91,2017,11,'santiago del estero',cria,538,111,773,235,427,27,27,60,101
86,98,2017,11,'santiago del estero',cria,538,111,773,235,427,27,27,60,101
86,35,2017,11,'santiago del estero',cria,538,111,773,235,427,27,27,60,101
86,105,2017,11,'santiago del estero',cria,538,111,773,235,427,27,27,60,101
86,112,2017,11,'santiago del estero',cria,538,111,773,235,427,27,27,60,101
86,126,2017,11,'santiago del estero',cria,538,111,773,235,427,27,27,60,101
86,133,2017,11,'santiago del estero',cria,538,111,773,235,427,27,27,60,101
86,140,2017,11,'santiago del estero',cria,538,111,773,235,427,27,27,60,101
86,161,2017,11,'santiago del estero',cria,538,111,773,235,427,27,27,60,101
86,168,2017,11,'santiago del estero',cria,538,111,773,235,427,27,27,60,101
86,175,2017,11,'santiago del estero',cria,538,111,773,235,427,27,27,60,101
86,182,2017,11,'santiago del estero',cria,538,111,773,235,427,27,27,60,101
86,189,2017,11,'santiago del estero',cria,538,111,773,235,427,27,27,60,101
6,466,2017,11,'cuenca del salado',cria,2496,1502,2900,404,995,31,92,72,293
14,42,2017,8,'centro cordoba sur','ciclo completo',2271,795,4337,2066,1476,36,157,65,436
14,56,2017,8,'centro cordoba sur','ciclo completo',2271,795,4337,2066,1476,36,157,65,436
14,63,2017,8,'centro cordoba sur','ciclo completo',2271,795,4337,2066,1476,36,157,65,436
14,84,2017,8,'centro cordoba sur','ciclo completo',2271,795,4337,2066,1476,36,157,65,436
14,105,2017,8,'centro cordoba sur','ciclo completo',2271,795,4337,2066,1476,36,157,65,436
14,119,2017,8,'centro cordoba sur','ciclo completo',2271,795,4337,2066,1476,36,157,65,436
14,140,2017,8,'centro cordoba sur','ciclo completo',2271,795,4337,2066,1476,36,157,65,436
14,161,2017,8,'centro cordoba sur','ciclo completo',2271,795,4337,2066,1476,36,157,65,436
14,182,2017,8,'centro cordoba sur','ciclo completo',2271,795,4337,2066,1476,36,157,65,436
22,126,2017,8,'chaco-formosa este',cria,595,194,774,179,401,23,28,60,122
22,36,2017,8,'chaco-formosa este',cria,595,194,774,179,401,23,28,60,122
22,39,2017,8,'chaco-formosa este',cria,595,194,774,179,401,23,28,60,122
22,168,2017,8,'chaco-formosa este',cria,595,194,774,179,401,23,28,60,122
22,14,2017,8,'chaco-formosa este',cria,595,194,774,179,401,23,28,60,122
22,21,2017,8,'chaco-formosa este',cria,595,194,774,179,401,23,28,60,122
22,43,2017,8,'chaco-formosa este',cria,595,194,774,179,401,23,28,60,122
22,56,2017,8,'chaco-formosa este',cria,595,194,774,179,401,23,28,60,122
22,70,2017,8,'chaco-formosa este',cria,595,194,774,179,401,23,28,60,122
22,77,2017,8,'chaco-formosa este',cria,595,194,774,179,401,23,28,60,122
22,84,2017,8,'chaco-formosa este',cria,595,194,774,179,401,23,28,60,122
22,91,2017,8,'chaco-formosa este',cria,595,194,774,179,401,23,28,60,122
22,98,2017,8,'chaco-formosa este',cria,595,194,774,179,401,23,28,60,122
22,112,2017,8,'chaco-formosa este',cria,595,194,774,179,401,23,28,60,122
22,133,2017,8,'chaco-formosa este',cria,595,194,774,179,401,23,28,60,122
22,147,2017,8,'chaco-formosa este',cria,595,194,774,179,401,23,28,60,122
34,14,2017,8,'chaco-formosa este',cria,595,194,774,179,401,23,28,60,122
34,21,2017,8,'chaco-formosa este',cria,595,194,774,179,401,23,28,60,122
34,42,2017,8,'chaco-formosa este',cria,595,194,774,179,401,23,28,60,122
34,49,2017,8,'chaco-formosa este',cria,595,194,774,179,401,23,28,60,122
34,56,2017,8,'chaco-formosa este',cria,595,194,774,179,401,23,28,60,122
14,7,2017,8,'cordoba norte',cria,632,191,805,173,441,29,30,65,103
14,14,2017,8,'cordoba norte',cria,632,191,805,173,441,29,30,65,103
14,21,2017,8,'cordoba norte',cria,632,191,805,173,441,29,30,65,103
14,28,2017,8,'cordoba norte',cria,632,191,805,173,441,29,30,65,103
14,49,2017,8,'cordoba norte',cria,632,191,805,173,441,29,30,65,103
14,70,2017,8,'cordoba norte',cria,632,191,805,173,441,29,30,65,103
14,77,2017,8,'cordoba norte',cria,632,191,805,173,441,29,30,65,103
14,91,2017,8,'cordoba norte',cria,632,191,805,173,441,29,30,65,103
14,112,2017,8,'cordoba norte',cria,632,191,805,173,441,29,30,65,103
14,126,2017,8,'cordoba norte',cria,632,191,805,173,441,29,30,65,103
14,133,2017,8,'cordoba norte',cria,632,191,805,173,441,29,30,65,103
14,147,2017,8,'cordoba norte',cria,632,191,805,173,441,29,30,65,103
14,154,2017,8,'cordoba norte',cria,632,191,805,173,441,29,30,65,103
14,168,2017,8,'cordoba norte',cria,632,191,805,173,441,29,30,65,103
14,175,2017,8,'cordoba norte',cria,632,191,805,173,441,29,30,65,103
18,7,2017,8,'corrientes noroeste',cria,783,381,1121,338,402,21,43,60,205
18,21,2017,8,'corrientes noroeste',cria,783,381,1121,338,402,21,43,60,205
18,28,2017,8,'corrientes noroeste',cria,783,381,1121,338,402,21,43,60,205
18,42,2017,8,'corrientes noroeste',cria,783,381,1121,338,402,21,43,60,205
18,63,2017,8,'corrientes noroeste',cria,783,381,1121,338,402,21,43,60,205
18,70,2017,8,'corrientes noroeste',cria,783,381,1121,338,402,21,43,60,205
18,84,2017,8,'corrientes noroeste',cria,783,381,1121,338,402,21,43,60,205
18,126,2017,8,'corrientes noroeste',cria,783,381,1121,338,402,21,43,60,205
18,140,2017,8,'corrientes noroeste',cria,783,381,1121,338,402,21,43,60,205
18,154,2017,8,'corrientes noroeste',cria,783,381,1121,338,402,21,43,60,205
18,161,2017,8,'corrientes noroeste',cria,783,381,1121,338,402,21,43,60,205
82,49,2017,8,'corrientes noroeste',cria,783,381,1121,338,402,21,43,60,205
6,854,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,14,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,42,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,49,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,119,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,134,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,168,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,217,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,238,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,287,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,301,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,308,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,322,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,329,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,336,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,315,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,343,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,441,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,448,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,455,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,483,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,505,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,511,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,518,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,525,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,547,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,574,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,595,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,630,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,655,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,672,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,693,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,707,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,778,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,798,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
6,812,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
30,8,2017,8,'entre rios sw',invernada,2329,346,5934,3605,1982,59,284,?,482
30,21,2017,8,'entre rios sw',invernada,2329,346,5934,3605,1982,59,284,?,482
30,49,2017,8,'entre rios sw',invernada,2329,346,5934,3605,1982,59,284,?,482
30,56,2017,8,'entre rios sw',invernada,2329,346,5934,3605,1982,59,284,?,482
30,77,2017,8,'entre rios sw',invernada,2329,346,5934,3605,1982,59,284,?,482
30,84,2017,8,'entre rios sw',invernada,2329,346,5934,3605,1982,59,284,?,482
30,88,2017,8,'entre rios sw',invernada,2329,346,5934,3605,1982,59,284,?,482
30,91,2017,8,'entre rios sw',invernada,2329,346,5934,3605,1982,59,284,?,482
30,98,2017,8,'entre rios sw',invernada,2329,346,5934,3605,1982,59,284,?,482
30,105,2017,8,'entre rios sw',invernada,2329,346,5934,3605,1982,59,284,?,482
30,113,2017,8,'entre rios sw',invernada,2329,346,5934,3605,1982,59,284,?,482
42,14,2017,8,'la pampa-san luis arida',cria,342,206,470,127,137,29,17,65,59
42,49,2017,8,'la pampa-san luis arida',cria,342,206,470,127,137,29,17,65,59
42,42,2017,8,'la pampa-san luis arida',cria,342,206,470,127,137,29,17,65,59
42,77,2017,8,'la pampa-san luis arida',cria,342,206,470,127,137,29,17,65,59
42,84,2017,8,'la pampa-san luis arida',cria,342,206,470,127,137,29,17,65,59
42,91,2017,8,'la pampa-san luis arida',cria,342,206,470,127,137,29,17,65,59
42,154,2017,8,'la pampa-san luis arida',cria,342,206,470,127,137,29,17,65,59
74,7,2017,8,'la pampa-san luis arida',cria,342,206,470,127,137,29,17,65,59
74,14,2017,8,'la pampa-san luis arida',cria,342,206,470,127,137,29,17,65,59
74,49,2017,8,'la pampa-san luis arida',cria,342,206,470,127,137,29,17,65,59
74,63,2017,8,'la pampa-san luis arida',cria,342,206,470,127,137,29,17,65,59
6,7,2017,8,'pampeana subhumeda','ciclo completo',1252,877,1835,583,374,35,65,75,186
6,154,2017,8,'pampeana subhumeda','ciclo completo',1252,877,1835,583,374,35,65,75,186
6,392,2017,8,'pampeana subhumeda','ciclo completo',1252,877,1835,583,374,35,65,75,186
6,399,2017,8,'pampeana subhumeda','ciclo completo',1252,877,1835,583,374,35,65,75,186
6,616,2017,8,'pampeana subhumeda',invernada,2216,359,5295,3078,1857,53,260,?,492
6,679,2017,8,'pampeana subhumeda',invernada,2216,359,5295,3078,1857,53,260,?,492
6,721,2017,8,'pampeana subhumeda',invernada,2216,359,5295,3078,1857,53,260,?,492
6,826,2017,8,'pampeana subhumeda','ciclo completo',1252,877,1835,583,374,35,65,75,186
6,847,2017,8,'pampeana subhumeda',invernada,2216,359,5295,3078,1857,53,260,?,492
14,35,2017,8,'pampeana subhumeda',invernada,2216,359,5295,3078,1857,53,260,?,492
14,98,2017,8,'pampeana subhumeda','ciclo completo',1252,877,1835,583,374,35,65,75,186
42,7,2017,8,'pampeana subhumeda','ciclo completo',1252,877,1835,583,374,35,65,75,186
42,21,2017,8,'pampeana subhumeda','ciclo completo',1252,877,1835,583,374,35,65,75,186
42,28,2017,8,'pampeana subhumeda',invernada,2216,359,5295,3078,1857,53,260,?,492
42,56,2017,8,'pampeana subhumeda',invernada,2216,359,5295,3078,1857,53,260,?,492
42,35,2017,8,'pampeana subhumeda',invernada,2216,359,5295,3078,1857,53,260,?,492
42,105,2017,8,'pampeana subhumeda',invernada,2216,359,5295,3078,1857,53,260,?,492
42,119,2017,8,'pampeana subhumeda',invernada,2216,359,5295,3078,1857,53,260,?,492
42,126,2017,8,'pampeana subhumeda',invernada,2216,359,5295,3078,1857,53,260,?,492
42,133,2017,8,'pampeana subhumeda',invernada,2216,359,5295,3078,1857,53,260,?,492
42,147,2017,8,'pampeana subhumeda',invernada,2216,359,5295,3078,1857,53,260,?,492
74,35,2017,8,'pampeana subhumeda','ciclo completo',1252,877,1835,583,374,35,65,75,186
74,42,2017,8,'pampeana subhumeda','ciclo completo',1252,877,1835,583,374,35,65,75,186
66,14,2017,8,salta,cria,305,52,448,144,253,24,17,55,71
66,21,2017,8,salta,cria,305,52,448,144,253,24,17,55,71
66,28,2017,8,salta,cria,305,52,448,144,253,24,17,55,71
66,35,2017,8,salta,cria,305,52,448,144,253,24,17,55,71
66,49,2017,8,salta,cria,305,52,448,144,253,24,17,55,71
66,56,2017,8,salta,cria,305,52,448,144,253,24,17,55,71
66,63,2017,8,salta,cria,305,52,448,144,253,24,17,55,71
66,77,2017,8,salta,cria,305,52,448,144,253,24,17,55,71
66,84,2017,8,salta,cria,305,52,448,144,253,24,17,55,71
66,91,2017,8,salta,cria,305,52,448,144,253,24,17,55,71
66,98,2017,8,salta,cria,305,52,448,144,253,24,17,55,71
66,140,2017,8,salta,cria,305,52,448,144,253,24,17,55,71
82,7,2017,8,'santa fe centro',invernada,1820,690,2931,1111,1130,39,125,?,322
82,21,2017,8,'santa fe centro',invernada,1820,690,2931,1111,1130,39,125,?,322
82,56,2017,8,'santa fe centro',invernada,1820,690,2931,1111,1130,39,125,?,322
82,63,2017,8,'santa fe centro',invernada,1820,690,2931,1111,1130,39,125,?,322
82,70,2017,8,'santa fe centro',invernada,1820,690,2931,1111,1130,39,125,?,322
82,84,2017,8,'santa fe centro',invernada,1820,690,2931,1111,1130,39,125,?,322
82,91,2017,8,'santa fe centro',invernada,1820,690,2931,1111,1130,39,125,?,322
82,105,2017,8,'santa fe centro',invernada,1820,690,2931,1111,1130,39,125,?,322
82,119,2017,8,'santa fe centro',invernada,1820,690,2931,1111,1130,39,125,?,322
82,126,2017,8,'santa fe centro',invernada,1820,690,2931,1111,1130,39,125,?,322
86,154,2017,8,'santa fe centro',invernada,1820,690,2931,1111,1130,39,125,?,322
86,7,2017,8,'santiago del estero',cria,534,122,733,198,412,27,27,60,101
86,21,2017,8,'santiago del estero',cria,534,122,733,198,412,27,27,60,101
86,28,2017,8,'santiago del estero',cria,534,122,733,198,412,27,27,60,101
86,42,2017,8,'santiago del estero',cria,534,122,733,198,412,27,27,60,101
86,49,2017,8,'santiago del estero',cria,534,122,733,198,412,27,27,60,101
86,63,2017,8,'santiago del estero',cria,534,122,733,198,412,27,27,60,101
86,70,2017,8,'santiago del estero',cria,534,122,733,198,412,27,27,60,101
86,84,2017,8,'santiago del estero',cria,534,122,733,198,412,27,27,60,101
86,91,2017,8,'santiago del estero',cria,534,122,733,198,412,27,27,60,101
86,98,2017,8,'santiago del estero',cria,534,122,733,198,412,27,27,60,101
86,35,2017,8,'santiago del estero',cria,534,122,733,198,412,27,27,60,101
86,105,2017,8,'santiago del estero',cria,534,122,733,198,412,27,27,60,101
86,112,2017,8,'santiago del estero',cria,534,122,733,198,412,27,27,60,101
86,126,2017,8,'santiago del estero',cria,534,122,733,198,412,27,27,60,101
86,133,2017,8,'santiago del estero',cria,534,122,733,198,412,27,27,60,101
86,140,2017,8,'santiago del estero',cria,534,122,733,198,412,27,27,60,101
86,161,2017,8,'santiago del estero',cria,534,122,733,198,412,27,27,60,101
86,168,2017,8,'santiago del estero',cria,534,122,733,198,412,27,27,60,101
86,175,2017,8,'santiago del estero',cria,534,122,733,198,412,27,27,60,101
86,182,2017,8,'santiago del estero',cria,534,122,733,198,412,27,27,60,101
86,189,2017,8,'santiago del estero',cria,534,122,733,198,412,27,27,60,101
6,466,2017,8,'cuenca del salado',cria,2395,1428,2750,355,967,31,92,72,293
14,42,2017,5,'centro cordoba sur','ciclo completo',2086,704,4019,1933,1383,38,157,65,416
14,56,2017,5,'centro cordoba sur','ciclo completo',2086,704,4019,1933,1383,38,157,65,416
14,63,2017,5,'centro cordoba sur','ciclo completo',2086,704,4019,1933,1383,38,157,65,416
14,84,2017,5,'centro cordoba sur','ciclo completo',2086,704,4019,1933,1383,38,157,65,416
14,105,2017,5,'centro cordoba sur','ciclo completo',2086,704,4019,1933,1383,38,157,65,416
14,119,2017,5,'centro cordoba sur','ciclo completo',2086,704,4019,1933,1383,38,157,65,416
14,140,2017,5,'centro cordoba sur','ciclo completo',2086,704,4019,1933,1383,38,157,65,416
14,161,2017,5,'centro cordoba sur','ciclo completo',2086,704,4019,1933,1383,38,157,65,416
14,182,2017,5,'centro cordoba sur','ciclo completo',2086,704,4019,1933,1383,38,157,65,416
22,126,2017,5,'chaco-formosa este',cria,509,130,683,173,379,23,28,60,122
22,36,2017,5,'chaco-formosa este',cria,509,130,683,173,379,23,28,60,122
22,39,2017,5,'chaco-formosa este',cria,509,130,683,173,379,23,28,60,122
22,168,2017,5,'chaco-formosa este',cria,509,130,683,173,379,23,28,60,122
22,14,2017,5,'chaco-formosa este',cria,509,130,683,173,379,23,28,60,122
22,21,2017,5,'chaco-formosa este',cria,509,130,683,173,379,23,28,60,122
22,43,2017,5,'chaco-formosa este',cria,509,130,683,173,379,23,28,60,122
22,56,2017,5,'chaco-formosa este',cria,509,130,683,173,379,23,28,60,122
22,70,2017,5,'chaco-formosa este',cria,509,130,683,173,379,23,28,60,122
22,77,2017,5,'chaco-formosa este',cria,509,130,683,173,379,23,28,60,122
22,84,2017,5,'chaco-formosa este',cria,509,130,683,173,379,23,28,60,122
22,91,2017,5,'chaco-formosa este',cria,509,130,683,173,379,23,28,60,122
22,98,2017,5,'chaco-formosa este',cria,509,130,683,173,379,23,28,60,122
22,112,2017,5,'chaco-formosa este',cria,509,130,683,173,379,23,28,60,122
22,133,2017,5,'chaco-formosa este',cria,509,130,683,173,379,23,28,60,122
22,147,2017,5,'chaco-formosa este',cria,509,130,683,173,379,23,28,60,122
34,14,2017,5,'chaco-formosa este',cria,509,130,683,173,379,23,28,60,122
34,21,2017,5,'chaco-formosa este',cria,509,130,683,173,379,23,28,60,122
34,42,2017,5,'chaco-formosa este',cria,509,130,683,173,379,23,28,60,122
34,49,2017,5,'chaco-formosa este',cria,509,130,683,173,379,23,28,60,122
34,56,2017,5,'chaco-formosa este',cria,509,130,683,173,379,23,28,60,122
14,7,2017,5,'cordoba norte',cria,581,164,737,156,418,29,30,65,103
14,14,2017,5,'cordoba norte',cria,581,164,737,156,418,29,30,65,103
14,21,2017,5,'cordoba norte',cria,581,164,737,156,418,29,30,65,103
14,28,2017,5,'cordoba norte',cria,581,164,737,156,418,29,30,65,103
14,49,2017,5,'cordoba norte',cria,581,164,737,156,418,29,30,65,103
14,70,2017,5,'cordoba norte',cria,581,164,737,156,418,29,30,65,103
14,77,2017,5,'cordoba norte',cria,581,164,737,156,418,29,30,65,103
14,91,2017,5,'cordoba norte',cria,581,164,737,156,418,29,30,65,103
14,112,2017,5,'cordoba norte',cria,581,164,737,156,418,29,30,65,103
14,126,2017,5,'cordoba norte',cria,581,164,737,156,418,29,30,65,103
14,133,2017,5,'cordoba norte',cria,581,164,737,156,418,29,30,65,103
14,147,2017,5,'cordoba norte',cria,581,164,737,156,418,29,30,65,103
14,154,2017,5,'cordoba norte',cria,581,164,737,156,418,29,30,65,103
14,168,2017,5,'cordoba norte',cria,581,164,737,156,418,29,30,65,103
14,175,2017,5,'cordoba norte',cria,581,164,737,156,418,29,30,65,103
18,7,2017,5,'corrientes noroeste',cria,766,385,992,225,381,21,43,60,205
18,21,2017,5,'corrientes noroeste',cria,766,385,992,225,381,21,43,60,205
18,28,2017,5,'corrientes noroeste',cria,766,385,992,225,381,21,43,60,205
18,42,2017,5,'corrientes noroeste',cria,766,385,992,225,381,21,43,60,205
18,63,2017,5,'corrientes noroeste',cria,766,385,992,225,381,21,43,60,205
18,70,2017,5,'corrientes noroeste',cria,766,385,992,225,381,21,43,60,205
18,84,2017,5,'corrientes noroeste',cria,766,385,992,225,381,21,43,60,205
18,126,2017,5,'corrientes noroeste',cria,766,385,992,225,381,21,43,60,205
18,140,2017,5,'corrientes noroeste',cria,766,385,992,225,381,21,43,60,205
18,154,2017,5,'corrientes noroeste',cria,766,385,992,225,381,21,43,60,205
18,161,2017,5,'corrientes noroeste',cria,766,385,992,225,381,21,43,60,205
82,49,2017,5,'corrientes noroeste',cria,766,385,992,225,381,21,43,60,205
6,854,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,14,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,42,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,49,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,119,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,134,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,168,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,217,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,238,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,287,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,301,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,308,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,322,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,329,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,336,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,315,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,343,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,441,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,448,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,455,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,483,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,505,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,511,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,518,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,525,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,547,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,574,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,595,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,630,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,655,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,672,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,693,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,707,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,778,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,798,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
6,812,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
30,8,2017,5,'entre rios sw',invernada,2536,667,5980,3444,1869,59,284,?,482
30,21,2017,5,'entre rios sw',invernada,2536,667,5980,3444,1869,59,284,?,482
30,49,2017,5,'entre rios sw',invernada,2536,667,5980,3444,1869,59,284,?,482
