,pais_id,pais,provincia_id,provincia,departamento_id,departamento,prov_depto,año,mes,modelo,actividad,referencia,margen_bruto_($/ha),resultado_neto_($/ha),ingreso_neto_($/ha),gastos_directos_($/ha),costos_indirectos_($/ha),eficiencia_stock_(%),producción_(kg/ha),destete_(%),carga_(kg/ha)
681,32,Argentina,22,Chaco,49,General Belgrano,22049,2017,5,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,694,271,1099,405,423,24,46,60,195
682,32,Argentina,22,Chaco,119,Presidencia De La Plaza,22119,2017,5,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,694,271,1099,405,423,24,46,60,195
683,32,Argentina,22,Chaco,140,San Fernando,22140,2017,5,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,694,271,1099,405,423,24,46,60,195
684,32,Argentina,22,Chaco,154,Sargento Cabral,22154,2017,5,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,694,271,1099,405,423,24,46,60,195
685,32,Argentina,22,Chaco,161,Tapenaga,22161,2017,5,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,694,271,1099,405,423,24,46,60,195
686,32,Argentina,22,Chaco,126,1 De Mayo,22126,2017,5,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,509,130,683,173,379,23,28,60,122
687,32,Argentina,22,Chaco,36,12 De Octubre,22036,2017,5,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,509,130,683,173,379,23,28,60,122
688,32,Argentina,22,Chaco,39,2 De Abril,22039,2017,5,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,509,130,683,173,379,23,28,60,122
689,32,Argentina,22,Chaco,168,25 De Mayo,22168,2017,5,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,509,130,683,173,379,23,28,60,122
690,32,Argentina,22,Chaco,14,Bermejo,22014,2017,5,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,509,130,683,173,379,23,28,60,122
691,32,Argentina,22,Chaco,21,Comandante Fernandez,22021,2017,5,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,509,130,683,173,379,23,28,60,122
692,32,Argentina,22,Chaco,43,Fray Justo Santa Maria De Oro,22043,2017,5,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,509,130,683,173,379,23,28,60,122
693,32,Argentina,22,Chaco,56,General Donovan,22056,2017,5,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,509,130,683,173,379,23,28,60,122
694,32,Argentina,22,Chaco,70,Independencia,22070,2017,5,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,509,130,683,173,379,23,28,60,122
695,32,Argentina,22,Chaco,77,Libertad,22077,2017,5,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,509,130,683,173,379,23,28,60,122
696,32,Argentina,22,Chaco,84,Libertador General San Martin,22084,2017,5,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,509,130,683,173,379,23,28,60,122
697,32,Argentina,22,Chaco,91,Maipu,22091,2017,5,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,509,130,683,173,379,23,28,60,122
698,32,Argentina,22,Chaco,98,Mayor Luis J Fontana,22098,2017,5,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,509,130,683,173,379,23,28,60,122
699,32,Argentina,22,Chaco,112,O'Higgins,22112,2017,5,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,509,130,683,173,379,23,28,60,122
700,32,Argentina,22,Chaco,133,Quitilipi,22133,2017,5,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,509,130,683,173,379,23,28,60,122
701,32,Argentina,22,Chaco,147,San Lorenzo,22147,2017,5,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,509,130,683,173,379,23,28,60,122
702,32,Argentina,34,Formosa,14,Formosa,34014,2017,5,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,509,130,683,173,379,23,28,60,122
703,32,Argentina,34,Formosa,21,Laishi,34021,2017,5,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,509,130,683,173,379,23,28,60,122
704,32,Argentina,34,Formosa,42,Pilagas,34042,2017,5,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,509,130,683,173,379,23,28,60,122
705,32,Argentina,34,Formosa,49,Pilcomayo,34049,2017,5,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,509,130,683,173,379,23,28,60,122
706,32,Argentina,34,Formosa,56,Pirane,34056,2017,5,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,509,130,683,173,379,23,28,60,122
707,32,Argentina,22,Chaco,7,Almirante Brown,22007,2017,5,chaco-formosa oeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,328,52,465,136,276,22,19,60,85
708,32,Argentina,22,Chaco,63,General Guemes,22063,2017,5,chaco-formosa oeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,328,52,465,136,276,22,19,60,85
709,32,Argentina,34,Formosa,7,Bermejo,34007,2017,5,chaco-formosa oeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,328,52,465,136,276,22,19,60,85
710,32,Argentina,34,Formosa,35,Pati�o,34035,2017,5,chaco-formosa oeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,328,52,465,136,276,22,19,60,85
711,32,Argentina,34,Formosa,63,Ramon Lista,34063,2017,5,chaco-formosa oeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,328,52,465,136,276,22,19,60,85
712,32,Argentina,14,Cordoba,7,Calamuchita,14007,2017,5,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,581,164,737,156,418,29,30,65,103
713,32,Argentina,14,Cordoba,14,Capital,14014,2017,5,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,581,164,737,156,418,29,30,65,103
714,32,Argentina,14,Cordoba,21,Colon,14021,2017,5,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,581,164,737,156,418,29,30,65,103
715,32,Argentina,14,Cordoba,28,Cruz Del Eje,14028,2017,5,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,581,164,737,156,418,29,30,65,103
716,32,Argentina,14,Cordoba,49,Ischilin,14049,2017,5,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,581,164,737,156,418,29,30,65,103
717,32,Argentina,14,Cordoba,70,Minas,14070,2017,5,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,581,164,737,156,418,29,30,65,103
718,32,Argentina,14,Cordoba,77,Pocho,14077,2017,5,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,581,164,737,156,418,29,30,65,103
719,32,Argentina,14,Cordoba,91,Punilla,14091,2017,5,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,581,164,737,156,418,29,30,65,103
720,32,Argentina,14,Cordoba,112,Rio Seco,14112,2017,5,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,581,164,737,156,418,29,30,65,103
721,32,Argentina,14,Cordoba,126,San Alberto,14126,2017,5,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,581,164,737,156,418,29,30,65,103
722,32,Argentina,14,Cordoba,133,San Javier,14133,2017,5,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,581,164,737,156,418,29,30,65,103
723,32,Argentina,14,Cordoba,147,Santa Maria,14147,2017,5,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,581,164,737,156,418,29,30,65,103
724,32,Argentina,14,Cordoba,154,Sobremonte,14154,2017,5,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,581,164,737,156,418,29,30,65,103
725,32,Argentina,14,Cordoba,168,Totoral,14168,2017,5,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,581,164,737,156,418,29,30,65,103
726,32,Argentina,14,Cordoba,175,Tulumba,14175,2017,5,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,581,164,737,156,418,29,30,65,103
727,32,Argentina,18,Corrientes,7,Bella Vista,18007,2017,5,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,766,385,992,225,381,21,43,60,205
728,32,Argentina,18,Corrientes,21,Capital,18021,2017,5,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,766,385,992,225,381,21,43,60,205
729,32,Argentina,18,Corrientes,28,Concepcion,18028,2017,5,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,766,385,992,225,381,21,43,60,205
730,32,Argentina,18,Corrientes,42,Empedrado,18042,2017,5,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,766,385,992,225,381,21,43,60,205
731,32,Argentina,18,Corrientes,63,General Paz,18063,2017,5,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,766,385,992,225,381,21,43,60,205
732,32,Argentina,18,Corrientes,70,Goya,18070,2017,5,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,766,385,992,225,381,21,43,60,205
733,32,Argentina,18,Corrientes,84,Ituzaingo,18084,2017,5,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,766,385,992,225,381,21,43,60,205
734,32,Argentina,18,Corrientes,112,Monte Caseros,18112,2017,5,corrientes centro sur,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1234,997,1562,328,237,29,63,67,215
735,32,Argentina,18,Corrientes,119,Paso De Los Libres,18119,2017,5,corrientes nor-este,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,417,240,672,255,177,20,29,50,144
736,32,Argentina,18,Corrientes,126,Saladas,18126,2017,5,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,766,385,992,225,381,21,43,60,205
737,32,Argentina,18,Corrientes,140,San Luis Del Palmar,18140,2017,5,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,766,385,992,225,381,21,43,60,205
738,32,Argentina,18,Corrientes,154,San Miguel,18154,2017,5,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,766,385,992,225,381,21,43,60,205
739,32,Argentina,18,Corrientes,161,San Roque,18161,2017,5,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,766,385,992,225,381,21,43,60,205
740,32,Argentina,82,Santa Fe,49,General Obligado,82049,2017,5,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,766,385,992,225,381,21,43,60,205
741,32,Argentina,6,Buenos Aires,854,25 De Mayo,6854,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
742,32,Argentina,6,Buenos Aires,14,Adolfo Gonzales Chaves,6014,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
743,32,Argentina,6,Buenos Aires,42,Ayacucho,6042,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
744,32,Argentina,6,Buenos Aires,49,Azul,6049,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
745,32,Argentina,6,Buenos Aires,119,Brandsen,6119,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
746,32,Argentina,6,Buenos Aires,134,Ca�uelas,6134,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
747,32,Argentina,6,Buenos Aires,168,Castelli,6168,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
748,32,Argentina,6,Buenos Aires,217,Chascomus,6217,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
749,32,Argentina,6,Buenos Aires,238,Dolores,6238,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
750,32,Argentina,6,Buenos Aires,287,General Alvear,6287,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
751,32,Argentina,6,Buenos Aires,301,General Belgrano,6301,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
752,32,Argentina,6,Buenos Aires,308,General Guido,6308,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
753,32,Argentina,6,Buenos Aires,322,General Lamadrid,6322,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
754,32,Argentina,6,Buenos Aires,329,General Las Heras,6329,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
755,32,Argentina,6,Buenos Aires,336,General Lavalle,6336,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
756,32,Argentina,6,Buenos Aires,315,General Juan Madariaga,6315,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
757,32,Argentina,6,Buenos Aires,343,General Paz,6343,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
758,32,Argentina,6,Buenos Aires,441,La Plata,6441,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
759,32,Argentina,6,Buenos Aires,448,Laprida,6448,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
760,32,Argentina,6,Buenos Aires,455,Las Flores,6455,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
761,32,Argentina,6,Buenos Aires,483,Lobos,6483,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
762,32,Argentina,6,Buenos Aires,505,Magdalena,6505,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
763,32,Argentina,6,Buenos Aires,511,Maipu,6511,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
764,32,Argentina,6,Buenos Aires,518,Mar Chiquita,6518,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
765,32,Argentina,6,Buenos Aires,525,Marcos Paz,6525,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
766,32,Argentina,6,Buenos Aires,547,Monte,6547,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
767,32,Argentina,6,Buenos Aires,574,Navarro,6574,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
768,32,Argentina,6,Buenos Aires,595,Olavarria,6595,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
769,32,Argentina,6,Buenos Aires,630,Pila,6630,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
770,32,Argentina,6,Buenos Aires,655,Punta Indio,6655,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
771,32,Argentina,6,Buenos Aires,672,Rauch,6672,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
772,32,Argentina,6,Buenos Aires,693,Roque Perez,6693,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
773,32,Argentina,6,Buenos Aires,707,Saladillo,6707,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
774,32,Argentina,6,Buenos Aires,778,San Vicente,6778,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
775,32,Argentina,6,Buenos Aires,798,Tapalque,6798,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
776,32,Argentina,6,Buenos Aires,812,Tordillo,6812,2017,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2029,1126,2367,338,903,31,92,72,293
777,32,Argentina,30,Entre Rios,15,Concordia,30015,2017,5,entre rios norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1260,676,1606,347,584,30,70,67,231
778,32,Argentina,30,Entre Rios,28,Federacion,30028,2017,5,entre rios norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1260,676,1606,347,584,30,70,67,231
779,32,Argentina,30,Entre Rios,35,Federal,30035,2017,5,entre rios norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1260,676,1606,347,584,30,70,67,231
780,32,Argentina,30,Entre Rios,42,Feliciano,30042,2017,5,entre rios norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1260,676,1606,347,584,30,70,67,231
781,32,Argentina,30,Entre Rios,70,La Paz,30070,2017,5,entre rios norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1260,676,1606,347,584,30,70,67,231
782,32,Argentina,30,Entre Rios,8,Colon,30008,2017,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2536,667,5980,3444,1869,59,284,-99999,482
783,32,Argentina,30,Entre Rios,21,Diamante,30021,2017,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2536,667,5980,3444,1869,59,284,-99999,482
784,32,Argentina,30,Entre Rios,49,Gualeguay,30049,2017,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2536,667,5980,3444,1869,59,284,-99999,482
785,32,Argentina,30,Entre Rios,56,Gualeguaychu,30056,2017,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2536,667,5980,3444,1869,59,284,-99999,482
786,32,Argentina,30,Entre Rios,77,Nogoya,30077,2017,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2536,667,5980,3444,1869,59,284,-99999,482
787,32,Argentina,30,Entre Rios,84,Parana,30084,2017,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2536,667,5980,3444,1869,59,284,-99999,482
788,32,Argentina,30,Entre Rios,88,San Salvador,30088,2017,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2536,667,5980,3444,1869,59,284,-99999,482
789,32,Argentina,30,Entre Rios,91,Tala,30091,2017,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2536,667,5980,3444,1869,59,284,-99999,482
790,32,Argentina,30,Entre Rios,98,Uruguay,30098,2017,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2536,667,5980,3444,1869,59,284,-99999,482
791,32,Argentina,30,Entre Rios,105,Victoria,30105,2017,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2536,667,5980,3444,1869,59,284,-99999,482
792,32,Argentina,30,Entre Rios,113,Villaguay,30113,2017,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2536,667,5980,3444,1869,59,284,-99999,482
793,32,Argentina,30,Entre Rios,63,Islas Del Ibicuy,30063,2017,5,islas de entre rios 1,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,635,337,1139,503,298,39,51,-99999,132
794,32,Argentina,42,La Pampa,14,Caleu Caleu,42014,2017,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,315,184,402,87,130,29,17,65,59
795,32,Argentina,42,La Pampa,49,Chalileo,42049,2017,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,315,184,402,87,130,29,17,65,59
796,32,Argentina,42,La Pampa,42,Curaco,42042,2017,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,315,184,402,87,130,29,17,65,59
797,32,Argentina,42,La Pampa,77,Hucal,42077,2017,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,315,184,402,87,130,29,17,65,59
798,32,Argentina,42,La Pampa,84,Lihuel Calel,42084,2017,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,315,184,402,87,130,29,17,65,59
799,32,Argentina,42,La Pampa,91,Limay Mahuida,42091,2017,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,315,184,402,87,130,29,17,65,59
800,32,Argentina,42,La Pampa,154,Utracan,42154,2017,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,315,184,402,87,130,29,17,65,59
801,32,Argentina,74,San Luis,7,Ayacucho,74007,2017,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,315,184,402,87,130,29,17,65,59
802,32,Argentina,74,San Luis,14,Belgrano,74014,2017,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,315,184,402,87,130,29,17,65,59
803,32,Argentina,74,San Luis,49,Junin,74049,2017,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,315,184,402,87,130,29,17,65,59
804,32,Argentina,74,San Luis,63,Libertador General San Martin,74063,2017,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,315,184,402,87,130,29,17,65,59
805,32,Argentina,42,La Pampa,70,Guatrache,42070,2017,5,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,565,355,845,280,210,31,34,70,109
806,32,Argentina,42,La Pampa,98,Loventue,42098,2017,5,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,565,355,845,280,210,31,34,70,109
807,32,Argentina,42,La Pampa,140,Toay,42140,2017,5,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,565,355,845,280,210,31,34,70,109
808,32,Argentina,74,San Luis,28,Chacabuco,74028,2017,5,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,565,355,845,280,210,31,34,70,109
809,32,Argentina,74,San Luis,21,Coronel Pringles,74021,2017,5,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,565,355,845,280,210,31,34,70,109
810,32,Argentina,74,San Luis,56,La Capital,74056,2017,5,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,565,355,845,280,210,31,34,70,109
811,32,Argentina,6,Buenos Aires,7,Adolfo Alsina,6007,2017,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1113,763,1684,571,350,35,65,75,186
812,32,Argentina,6,Buenos Aires,154,Carlos Tejedor,6154,2017,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1113,763,1684,571,350,35,65,75,186
813,32,Argentina,6,Buenos Aires,392,General Villegas,6392,2017,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1113,763,1684,571,350,35,65,75,186
814,32,Argentina,6,Buenos Aires,399,Guamini,6399,2017,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1113,763,1684,571,350,35,65,75,186
815,32,Argentina,6,Buenos Aires,616,Pellegrini,6616,2017,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2745,1003,5686,2941,1741,53,260,-99999,492
816,32,Argentina,6,Buenos Aires,679,Rivadavia,6679,2017,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2745,1003,5686,2941,1741,53,260,-99999,492
817,32,Argentina,6,Buenos Aires,721,Salliquelo,6721,2017,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2745,1003,5686,2941,1741,53,260,-99999,492
818,32,Argentina,6,Buenos Aires,826,Trenque Lauquen,6826,2017,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1113,763,1684,571,350,35,65,75,186
819,32,Argentina,6,Buenos Aires,847,Tres Lomas,6847,2017,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2745,1003,5686,2941,1741,53,260,-99999,492
